plant_id,name,utility_name,city,state,county,zipcode,lat,lng,sector,source
57246,Solar Photovoltaic Project #27,Southern California Edison Co,Rialto,CA,San Bernardino,92376,34.131111,-117.421666,Electric Utility,eia_860_2024
57247,Solar Photovoltaic Project #28,Southern California Edison Co,San Bernardino,CA,San Bernardino,92408,34.094167,-117.274166,Electric Utility,eia_860_2024
57248,Welcome Wind Turbine,Federated Rural Electric Assn,Welcome,MN,Martin,56181,43.6825,-94.5892,Electric Utility,eia_860_2024
57249,Renewable Energy Services of Ohio,Bio-Gas Technologies LTD,Milan,OH,Erie,44846,41.3362,-82.602,IPP Non-CHP,eia_860_2024
57250,Earthmovers LFGTE,"Wabash Valley Power Assn, Inc",Elkhart,IN,Elkhart,46517,41.622942,-85.975161,Electric Utility,eia_860_2024
57251,Lakota Wind Wind Farm,Iowa Lakes Electric Coop,Lakota,IA,Kossuth,50451,43.3839,-94.1475,Electric Utility,eia_860_2024
57252,Iowa Lakes Superior Wind Farm,Iowa Lakes Electric Coop,Superior,IA,Dickinson,51363,43.445,-94.980278,Electric Utility,eia_860_2024
57253,MA Military Reservation Wind Project,Air Force Civil Engineer Center,Otis ANG Base Bourne,MA,Barnstable,2542,41.6647,-70.5942,IPP Non-CHP,eia_860_2024
57254,Victor Valley CC CPV Solar,Victor Valley Community College District,Victorville,CA,San Bernardino,92395,34.48017,-117.257938,Commercial Non-CHP,eia_860_2024
57256,PA Solar Park,Consolidated Edison Development Inc.,Nesquehoning,PA,Carbon,18240,40.860142,-75.852206,IPP Non-CHP,eia_860_2024
57257,Iowa Lakes Community College Wind Farm,Iowa Lakes Community College,Estherville,IA,Emmet,51334,43.385347,-94.815655,Commercial Non-CHP,eia_860_2024
57260,Cedro Hill Wind LLC,"Cedro Hill Wind, LLC",Bruni,TX,Webb,78344,27.576111,-98.905278,IPP Non-CHP,eia_860_2024
57261,Taloga Wind LLC,Taloga Wind LLC,Putnam,OK,Dewey,73659,35.855556,-98.968333,IPP Non-CHP,eia_860_2024
57262,Laredo Ridge Wind LLC,Laredo Ridge Wind LLC,Petersburg,NE,Boone,68652,41.880278,-98.023889,IPP Non-CHP,eia_860_2024
57263,Little Pringle I Wind Farm,Everpoint Services Inc,Morse,TX,Hutchinson,79062,35.964272,-101.540238,IPP Non-CHP,eia_860_2024
57264,Little Pringle II Wind Farm,Everpoint Services Inc,Morse,TX,Hutchinson,79062,35.924858,-101.541363,IPP Non-CHP,eia_860_2024
57265,Dorchester Solar Site,Massachusetts Electric Co,Dorchester,MA,Suffolk,2122,42.300802,-71.047171,Electric Utility,eia_860_2024
57267,Marsh Landing Generating Station,Marsh Landing LLC,Antioch,CA,Contra Costa,94509,38.016944,-121.765,IPP Non-CHP,eia_860_2024
57268,Chestnut Flats Wind Farm,"EDF Renewable Asset Holdings, Inc.",Altoona,PA,Blair,16601,40.522846,-78.476921,IPP Non-CHP,eia_860_2024
57269,Haverhill Solar Power Project,Massachusetts Electric Co,Haverhill,MA,Essex,1832,42.781056,-71.092562,Electric Utility,eia_860_2024
57270,NEDC Solar Site,Massachusetts Electric Co,Whitinsville,MA,Worcester,1588,42.105237,-71.702979,Electric Utility,eia_860_2024
57274,Grant County Wind LLC,"Grant County Wind, LLC",Woodstock,MN,Grant,56186,45.8033,-95.8844,IPP Non-CHP,eia_860_2024
57275,Crescent Dunes Solar Energy,Tonopah Solar Energy LLC,Tonopah,NV,Nye,89049,38.238889,-117.36361,IPP Non-CHP,eia_860_2024
57278,Crofton Bluffs Wind LLC,"Crofton Bluffs Wind, LLC",Bloomfield,NE,Knox,68516,42.698333,-97.58,IPP Non-CHP,eia_860_2024
57280,Aqua Ingrams Mill,Aqua America Inc,West Chester,PA,Chester,19380,39.9647,-75.6578,IPP Non-CHP,eia_860_2024
57281,OREG 3 Inc,Ormat Nevada Inc,Trimont,MN,Martin,56176,43.76,-94.7514,IPP Non-CHP,eia_860_2024
57282,Alta Wind Energy Center I,"Alta Wind I, LLC",Mojave,CA,Kern,93501,35.033725,-118.353422,IPP Non-CHP,eia_860_2024
57283,Flat Water Wind Farm LLC,Flat Water Wind Farm LLC,Du Bois,NE,Richardson,68345,40.0011,-95.9289,IPP Non-CHP,eia_860_2024
57284,Minonk Wind Farm,Algonquin Power Co,Minonk,IL,Woodford,61760,40.888611,-88.997222,IPP Non-CHP,eia_860_2024
57285,Sandy Ridge Wind Farm,Algonquin Power Co,Tyrone,PA,Blair,16686,40.729207,-78.28735,IPP Non-CHP,eia_860_2024
57286,OU Spirit Wind Farm,Oklahoma Gas & Electric Co,Woodward,OK,Woodward,73801,36.333803,-99.480144,Electric Utility,eia_860_2024
57287,Hardscrabble Wind Power LLC,Avangrid Power LLC,Little Falls,NY,Herkimer,13365,43.112222,-74.878888,IPP Non-CHP,eia_860_2024
57289,Big Blue,Big Blue Wind Farm LLC (MN),Blue Earth,MN,Faribault,56013,43.612222,-94.191944,IPP Non-CHP,eia_860_2024
57290,Northern Colorado Wind LLC,Northern Colorado Wind LLC,Peetz,CO,Logan,80747,40.9881,-102.8969,IPP Non-CHP,eia_860_2024
57291,Alta Wind Energy Center II,"Alta Wind II, LLC",Mojave,CA,Kern,93501,35.023889,-118.295278,IPP Non-CHP,eia_860_2024
57292,Alta Wind Energy Center III,"Alta Wind III, LLC",Mojave,CA,Kern,93501,35.023889,-118.295278,IPP Non-CHP,eia_860_2024
57293,Alta Wind Energy Center IV,"Alta Wind IV, LLC",Mojave,CA,Kern,93501,35.008611,-118.242222,IPP Non-CHP,eia_860_2024
57294,Alta Wind Energy Center V,"Alta Wind V, LLC",Mojave,CA,Kern,93501,35.008611,-118.242222,IPP Non-CHP,eia_860_2024
57295,Alpine Solar,Alpine BESS LLC,Lancaster,CA,Los Angeles,93536,34.7892,-118.5047,IPP Non-CHP,eia_860_2024
57296,Carleton College,Carleton College,Northfield,MN,Rice,55057,44.461908,-93.156387,Commercial Non-CHP,eia_860_2024
57298,Cedar Hills,"Bio Energy Washington, LLC",Maple Valley,WA,King,98038,47.455833,-122.042778,IPP Non-CHP,eia_860_2024
57299,Dunlap,PacifiCorp,Medicine Bow,WY,Carbon,82329,42.043611,-106.160278,Electric Utility,eia_860_2024
57300,Criterion,Criterion Power Partners LLC,Oakland,MD,GARRETT,21550,39.4047,-79.29,IPP Non-CHP,eia_860_2024
57301,Dutch Wind Energy,Terra-Gen Operating Co-Wind,North Palm Springs,CA,Riverside,92258,33.8942,-116.5603,IPP Non-CHP,eia_860_2024
57302,Garnet Wind Energy Center,Terra-Gen Operating Co-Wind,North Palm Springs,CA,Riverside,92258,33.9053,-116.5825,IPP Non-CHP,eia_860_2024
57303,Loraine Windpark Project LLC,Loraine Windpower Project,Loraine,TX,Mitchell,79532,32.4375,-100.7444,IPP Non-CHP,eia_860_2024
57304,Southern Owens Valley Solar Ranch,Los Angeles Department of Water & Power,Owenyo,CA,Inyo,93549,36.797739,-118.083801,Electric Utility,eia_860_2024
57305,Adelanto Solar Project,Los Angeles Department of Water & Power,Adelanto,CA,San Bernardino,92301,34.550833,-117.435277,Electric Utility,eia_860_2024
57306,Pine Tree Solar Project,Los Angeles Department of Water & Power,Owenyo,CA,Kern,93518,35.229635,-118.1957,Electric Utility,eia_860_2024
57307,Van Norman Bypass Solar Project,Los Angeles Department of Water & Power,Sylmar,CA,Los Angeles,91344,34.291111,-118.481111,Electric Utility,eia_860_2024
57308,Maclay Solar Project,Los Angeles Department of Water & Power,Sylmar,CA,Los Angeles,91342,34.319722,-118.430833,Electric Utility,eia_860_2024
57309,Pacific Cruise Ship Terminals Berth 93,City of Los Angeles Harbor Department,San Pedro,CA,Los Angeles,90731,33.7331,-118.27722,Commercial Non-CHP,eia_860_2024
57311,Occidental College Solar Project,Occidental College,Los Angeles,CA,Los Angeles,90041,34.1283,-118.206903,Commercial Non-CHP,eia_860_2024
57312,LATTC South Campus Solar,Los Angeles Department of Water & Power,Los Angeles,CA,Los Angeles,90017,34.033056,-118.269722,IPP Non-CHP,eia_860_2024
57313,Metro Support Services Center Solar,Los Angeles County Metropolitan Transportation Authority,Los Angeles,CA,Los Angeles,90012,34.0578,-118.229722,Commercial Non-CHP,eia_860_2024
57314,Los Angeles Harbor College,Los Angeles Community College District,Wilmington,CA,Los Angeles,90744,33.783102,-118.28493,Commercial Non-CHP,eia_860_2024
57315,Cedar Point Wind,Cedar Point LLC,Limon,CO,Lincoln,80828,39.421787,-103.67814,IPP Non-CHP,eia_860_2024
57317,San Luis Valley Solar Ranch,Avangrid Power LLC,Mosca,CO,Alamosa,81146,37.694535,-105.927622,IPP Non-CHP,eia_860_2024
57318,"Poseidon Solar, LLC","Axium Arizona Renewables, LLC",Globe,AZ,GILA,85501,33.160601,-111.484011,IPP Non-CHP,eia_860_2024
57319,Big Horn Wind II,Avangrid Power LLC,Bickleton,WA,Klickitat,99322,45.9192,-120.3039,IPP Non-CHP,eia_860_2024
57320,Juniper Canyon I Wind Project,Avangrid Power LLC,Bickleton,WA,Klickitat,99322,45.9215,-120.2355,IPP Non-CHP,eia_860_2024
57321,Mayberry Solar LLC,"Oppidum Renewables USA, LLC",Mt. Airy,NC,Surry,27030,36.476667,-80.601111,IPP Non-CHP,eia_860_2024
57322,Mont Belvieu Cogeneration Unit,Targa Co-Generation LLC,Mont Belvieu,TX,Chambers,77580,29.838138,-94.900661,Industrial CHP,eia_860_2024
57324,Luke Solar,Arizona Public Service Co,Glendale,AZ,Maricopa,85309,33.526111,-112.37944,Electric Utility,eia_860_2024
57325,FPL Energy Illinois Wind LLC Hybrid,FPL Energy Illinois Wind LLC,Shabbona,IL,DeKalb,60550,41.7678,-88.8867,IPP Non-CHP,eia_860_2024
57326,Sunray Wind I,Diamond Shamrock Refining Company LP,Sunray,TX,Moore,79086,35.9454,-101.9005,IPP Non-CHP,eia_860_2024
57327,Top of the World Windpower Project,Duke Energy Renewables Services,Glenrock,WY,Converse,82637,42.9258,-105.7872,IPP Non-CHP,eia_860_2024
57330,Kent County Wastewater Treatment Solar,Kent County Levy Court Dept of Pub Work,Milford,DE,Kent,19963,38.993056,-75.4375,IPP Non-CHP,eia_860_2024
57331,Mojave Solar Project,Mojave Solar LLC,Hinkley,CA,San Bernardino,92347,35.017717,-117.339144,IPP Non-CHP,eia_860_2024
57332,Crossroads Wind Farm,Oklahoma Gas & Electric Co,Canton,OK,Dewey,73724,36.035,-98.722222,Electric Utility,eia_860_2024
57333,Leaning Juniper Wind Power II,Avangrid Power LLC,Arlington,OR,Gilliam,97812,45.651,-120.2598,IPP Non-CHP,eia_860_2024
57334,DE Solar 10240 Old Dowd Rd,"Duke Energy Carolinas, LLC",Charlotte,NC,Mecklenburg,28214,35.2458,-80.9967,Electric Utility,eia_860_2024
57335,DE Solar 657 Brigham Rd,"Duke Energy Carolinas, LLC",Greensboro,NC,Guilford,27409,36.1053,-79.9692,Electric Utility,eia_860_2024
57336,DE Solar 1725 Drywall Dr,"Duke Energy Carolinas, LLC",Mt. Holly,NC,Gaston,28210,35.3261,-80.9967,Electric Utility,eia_860_2024
57337,Dover Sun Park,"Arevon Energy, Inc.",Dover,DE,Kent,19901,39.183611,-75.504444,IPP Non-CHP,eia_860_2024
57338,Roadrunner Solar,NRG Solar Roadrunner,Santa Teresa,NM,Dona Ana,88044,31.792778,-106.673333,IPP Non-CHP,eia_860_2024
57340,Panoche Valley Solar Farm,Consolidated Edison Development Inc.,Paicines,CA,San Benito,95053,36.627,-120.879,IPP Non-CHP,eia_860_2024
57341,Silver Lake Solar Farm,Public Service Elec & Gas Co,Edison,NJ,Middlesex,8817,40.494804,-74.399511,Electric Utility,eia_860_2024
57342,White Oak Energy LLC,White Oak Energy LLC,Carlock,IL,McLean,61725,40.590833,-89.046666,IPP Non-CHP,eia_860_2024
57343,Cargill B6 Biofactory,"Pico Energy, LLC",Jerome,ID,Gooding,83338,42.7167,-114.6167,IPP CHP,eia_860_2024
57345,"Kettle Butte Digester, LLC","Kettle Butte Digester, LLC",Roberts,ID,Jefferson,83444,43.631944,-112.279722,IPP CHP,eia_860_2024
57346,Elk City LLC,Elk City LLC,Sweetwater,OK,Roger Mills,73666,35.4642,-99.8983,IPP Non-CHP,eia_860_2024
57347,Baldwin Wind LLC,Baldwin Wind LLC,Wilton,ND,Burleigh,58579,47.1133,-100.7086,IPP Non-CHP,eia_860_2024
57348,CityCenter Central Plant Cogen Units,CityCenter Land LLC,Las Vegas,NV,Clark,89109,36.1039,-115.1794,Commercial CHP,eia_860_2024
57349,Garrison Energy Center LLC,Garrison Energy Center LLC,Dover,DE,Kent,19901,39.187195,-75.499396,IPP Non-CHP,eia_860_2024
57351,Uilk Wind LLC,RENEW Energy Inc,Pipestone,MN,Pipestone,56164,43.9811,-96.4269,Commercial Non-CHP,eia_860_2024
57352,Trenton Solar Farm,Public Service Elec & Gas Co,Trenton,NJ,Mercer,8638,40.2314,-74.7539,Electric Utility,eia_860_2024
57353,Thermo No 1,Thermo No 1 BE 01 LLC,Milford,UT,Beaver,84751,38.160653,-113.194462,IPP Non-CHP,eia_860_2024
57354,Fox Island Wind LLC,Fox Island Wind LLC,Vinalhaven,ME,Knox,4863,44.094167,-68.865833,IPP Non-CHP,eia_860_2024
57356,Henrico,Industrial Power Generating Company LLC,Glen Allen,VA,Henrico,23059,37.6788,-77.5678,IPP Non-CHP,eia_860_2024
57357,Red Mesa Wind LLC,Red Mesa Wind LLC,Seboyeta,NM,Sandoval,87014,35.2689,-107.3828,IPP Non-CHP,eia_860_2024
57358,Keenan II Renewable Energy Co LLC,CPV Keenan II Renewable Energy Co LLC,Woodward,OK,Woodward,73801,36.276111,-99.490833,IPP Non-CHP,eia_860_2024
57359,Avenal Park,Avenal Solar Holdings LLC,Avenal,CA,Kings,93204,35.989722,-120.11,IPP Non-CHP,eia_860_2024
57360,Sun City Project LLC,Avenal Solar Holdings LLC,Avenal,CA,Kings,93204,35.983056,-120.110277,IPP Non-CHP,eia_860_2024
57361,Sand Drag LLC,Avenal Solar Holdings LLC,Avenal,CA,Kings,93204,35.982778,-120.110277,IPP Non-CHP,eia_860_2024
57362,Morgantown Solar Park,The Hankin Group,Morgantown,PA,Berks,19543,40.152069,-75.865916,IPP Non-CHP,eia_860_2024
57363,510 REPP One,510 REPP One LLC,Garysburg,NC,Northampton,27831,36.4972,-77.6058,IPP Non-CHP,eia_860_2024
57364,Siphon Drop Power Plant,Yuma County Water User's Association,Winterhaven,CA,Imperial,92283,32.7792,-114.6344,IPP Non-CHP,eia_860_2024
57365,"Mas Durham Power, LLC","Mas Durham Power, LLC",Durham,NC,Durham,27704,36.0311,-78.86,IPP Non-CHP,eia_860_2024
57366,"Terreva Wayne County RNG, LLC","Terreva Wayne County RNG, LLC",Dudley,NC,Wayne,28333,35.2889,-78.0703,IPP Non-CHP,eia_860_2024
57367,Pocono Solar Project,Pocono International Raceway Inc,Long Pond,PA,Monroe,18334,41.061022,-75.514924,Commercial Non-CHP,eia_860_2024
57368,Alamosa Solar,Solar of Alamosa LLC,Mosca,CO,Alamosa,81146,37.598579,-105.955832,IPP Non-CHP,eia_860_2024
57369,Questa Solar Facility,Chevron Technology Ventures,Questa,NM,Taos,87556,36.716944,-105.60944,IPP Non-CHP,eia_860_2024
57372,Bellevue Solar Project,"EDF Renewable Asset Holdings, Inc.",Amnity,OR,Yamhill,97101,45.112222,-123.234722,IPP Non-CHP,eia_860_2024
57373,Agua Caliente Solar Project,Agua Caliente Solar,Dateland,AZ,Yuma,85333,32.9774,-113.4945,IPP Non-CHP,eia_860_2024
57374,Lakefield Wind Project LLC,"EDF Renewable Asset Holdings, Inc.",Lakefield,MN,Jackson,56150,43.675,-95.156666,IPP Non-CHP,eia_860_2024
57375,Adams Wind Generations LLC,"BEAM US, LLC",Cosmos,MN,Meeker,56228,44.916944,-94.735555,IPP Non-CHP,eia_860_2024
57376,Jersey Valley Geothermal Power Plant,Ormat Nevada Inc,Imlay,NV,Pershing,89418,40.1808,-117.4739,IPP Non-CHP,eia_860_2024
57377,Greater Sandhill I,Greater Sandhill I LLC,Mosca,CO,Alamosa,81146,37.685467,-105.8909,IPP Non-CHP,eia_860_2024
57378,AV Solar Ranch One,AV Solar Ranch 1 LLC,Lancaster,CA,Los Angeles,93536,34.780278,-118.42444,IPP Non-CHP,eia_860_2024
57379,"Poseidon Wind, LLC","Axium Arizona Renewables, LLC",Herber,AZ,Navajo,85928,34.6062,-110.1734,IPP Non-CHP,eia_860_2024
57380,New England Wind LLC,Avangrid Power LLC,Florida,MA,Berkshire,1247,42.7297,-73.0236,IPP Non-CHP,eia_860_2024
57381,Linden Solar Farm,Public Service Elec & Gas Co,Linden,NJ,Union,7036,40.62,-74.2144,Electric Utility,eia_860_2024
57382,Yardville Solar Farm,Public Service Elec & Gas Co,Hamilton,NJ,Mercer,8611,40.168811,-74.656719,Electric Utility,eia_860_2024
57383,WEA Texas Bayonne,Public Service Elec & Gas Co,Bayonne,NJ,Hudson,7002,40.6772,-74.0919,Electric Utility,eia_860_2024
57384,Matrix Buildings A&B (Perth Amboy) Solar,Public Service Elec & Gas Co,Perth Amboy,NJ,Middlesex,8861,40.534393,-74.269998,Electric Utility,eia_860_2024
57385,Community Wind North LLC,Northern States Power Co - Minnesota,Verdi Township,MN,Lincoln,56136,44.245556,-96.406389,Electric Utility,eia_860_2024
57386,Ridgewind,Ridgewind Power Partners LLC,Woodstock,MN,Pipestone,56186,44.018889,-96.065277,IPP Non-CHP,eia_860_2024
57387,Ashtabula Wind III LLC,Otter Tail Power Co,Luverne,ND,Barnes,58056,47.1242,-97.8956,Electric Utility,eia_860_2024
57390,Haleon York RDC Solar Facility,Haleon PLC,York,PA,York,17406,40.043856,-76.735474,IPP Non-CHP,eia_860_2024
57391,TAA Solar Facility,Tucson Electric Power Co,Tucson,AZ,Pima,85756,32.115833,-110.940833,Electric Utility,eia_860_2024
57392,UASTP I,Tucson Electric Power Co,Tucson,AZ,Pima,85747,32.096973,-110.8106,Electric Utility,eia_860_2024
57393,Big Sky Dairy Digester,DF-AP #1 LLC,Gooding,ID,Gooding,83330,42.8656,-114.7914,IPP Non-CHP,eia_860_2024
57394,Genesis Solar Energy Project,Genesis Solar LLC,Blythe,CA,Riverside,92225,33.665,-114.998055,IPP Non-CHP,eia_860_2024
57396,Danielson Wind Farms LLC,"BEAM US, LLC",Cosmos,MN,Meeker,56228,45.071667,-94.752222,IPP Non-CHP,eia_860_2024
57397,Dow Jones South Brunswick Solar,Dow Jones & Co,Monmouth Junction,NJ,Middlesex,8852,40.369772,-74.58685,IPP Non-CHP,eia_860_2024
57398,Lakeview Cogeneration LLC,Avangrid Power LLC,Lakeview,OR,Lake,97630,42.188889,-120.679166,IPP Non-CHP,eia_860_2024
57399,Cannelton Hydroelectric Plant,"American Mun Power-Ohio, Inc",Hawesville,KY,Hancock,42348,37.899722,-86.705833,Electric Utility,eia_860_2024
57400,Smithland Hydroelectric Plant,"American Mun Power-Ohio, Inc",Smithland,KY,Livingston,42081,37.169636,-88.419518,Electric Utility,eia_860_2024
57401,Willow Island Hydroelectric Plant,"American Mun Power-Ohio, Inc",Willow Island,WV,Pleasants,26134,39.35776,-81.31795,Electric Utility,eia_860_2024
57402,Taylorsville Solar LLC,Duke Energy Renewables Services,Taylorsville,NC,Alexander,28681,35.909074,-81.152498,IPP Non-CHP,eia_860_2024
57403,Northwest Regional,WM Renewable Energy LLC,Surprise,AZ,Maricopa,85387,33.681944,-112.476666,IPP Non-CHP,eia_860_2024
57404,Oneida Herkimer,WM Renewable Energy LLC,Boonville,NY,Oneida,13309,43.462222,-75.418333,IPP Non-CHP,eia_860_2024
57405,Eagle Valley (MI),WM Renewable Energy LLC,Orion,MI,Oakland,48359,42.7225,-83.263055,IPP Non-CHP,eia_860_2024
57406,Prairie View IL,WM Renewable Energy LLC,Wilmington,IL,Will,60481,41.343056,-88.101389,IPP Non-CHP,eia_860_2024
57408,Prairie Bluff,WM Renewable Energy LLC,Houston,MS,Chickasaw,38851,33.954444,-88.9925,IPP Non-CHP,eia_860_2024
57409,West Camden,WM Renewable Energy LLC,Camden,TN,Benton,38320,36.057892,-88.141965,IPP Non-CHP,eia_860_2024
57410,Geneva,WM Renewable Energy LLC,Geneva,OH,Ashtabula,44041,41.795,-80.91,IPP Non-CHP,eia_860_2024
57411,Mahoning,WM Renewable Energy LLC,New Springfield,OH,Mahoning,44443,40.914444,-80.586111,IPP Non-CHP,eia_860_2024
57412,Knouse Solar Project 1,Knouse Food Cooperative Inc,Gardners,PA,Cumberland,17324,40.0264,-77.2344,Industrial Non-CHP,eia_860_2024
57414,Notus Wind 1,Notus Clean Energy LLC,E. Falmouth,MA,Barnstable,2536,41.6083,-70.6089,IPP Non-CHP,eia_860_2024
57415,Sherbino II,Sherbino II Wind Farm LLC,Ft. Stockton,TX,Pecos,79735,30.772575,-102.505808,IPP Non-CHP,eia_860_2024
57417,Elk Wind Farm,Greenbacker Renewable Energy Corporation,Greeley,IA,Delaware,52050,42.583889,-91.370833,IPP Non-CHP,eia_860_2024
57421,Gratiot Wind Park,DTE Electric Company,Breckenridge,MI,Gratiot,48615,43.433889,-84.4975,Electric Utility,eia_860_2024
57422,Yolo County Solar Project,Yolo County of,Woodland,CA,Yolo,95695,38.659722,-121.7294,Commercial Non-CHP,eia_860_2024
57424,Buffalo Ridge II LLC,Avangrid Power LLC,Elkton,SD,Brookings,57026,44.5281,-96.6267,IPP Non-CHP,eia_860_2024
57427,Ryegrass Windfarm,"Mountain Air Projects, LLC",Glenns Ferry,ID,Elmore,83623,43.037147,-115.439731,IPP Non-CHP,eia_860_2024
57428,Hammett Hill Windfarm,"Mountain Air Projects, LLC",Glenns Ferry,ID,Elmore,83623,43.006133,-115.463289,IPP Non-CHP,eia_860_2024
57429,Mainline Windfarm,"Mountain Air Projects, LLC",Glenns Ferry,ID,Elmore,83623,43.04835,-115.412886,IPP Non-CHP,eia_860_2024
57430,Desert Meadow Windfarm,"Mountain Air Projects, LLC",Glenns Ferry,ID,Elmore,83623,43.056622,-115.452025,IPP Non-CHP,eia_860_2024
57431,Cold Springs Windfarm,"Mountain Air Projects, LLC",Glenns Ferry,ID,Elmore,83623,43.028056,-115.400469,IPP Non-CHP,eia_860_2024
57432,Oak Glen Wind Farm,Minnesota Municipal Power Agny,Blooming Prairie,MN,Steele,55319,43.920556,-93.140555,Electric Utility,eia_860_2024
57434,Valley View Transmission LLC,Consolidated Edison Development Inc.,Chandler,MN,Murray,56128,43.902753,-96.021744,IPP Non-CHP,eia_860_2024
57435,Solar Star North Carolina II LLC,Duke Energy Renewables Services,Murfreesboro,NC,Hertford,27855,36.425,-77.064,IPP Non-CHP,eia_860_2024
57436,Davidson Gas Producers LLC,Davidson Gas Producers LLC,Lexington,NC,Davidson,27292,35.841299,-80.183458,IPP Non-CHP,eia_860_2024
57437,Juniper Ridge Hydroelectric Project,Central Oregon Irrigation Dist,Bend,OR,Deschutes,97701,44.142698,-121.269747,IPP Non-CHP,eia_860_2024
57438,"Solar Park Gainesville, LLC","Altus Power America Management, LLC",Gainesville,FL,Alachua,32609,29.700407,-82.337828,IPP Non-CHP,eia_860_2024
57439,California Valley Solar Ranch,Clearway Energy Operating LLC,California Valley,CA,San Luis Obispo,93453,35.323739,-119.91663,IPP Non-CHP,eia_860_2024
